,CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn,Churn_Flag
9781,CUST109314,22,98.13,Month-to-month,DSL,Bank transfer,yes,1
9782,CUST103956,18,65.56,Two year,Fiber optic,Credit card,no,0
9783,CUST100031,14,34.8,Month-to-month,Fiber optic,Mailed check,no,0
9784,CUST107800,33,78.22,Month-to-month,Fiber optic,Electronic check,yes,1
9785,CUST107883,11,24.03,One year,No,Credit card,yes,1
9786,CUST103490,6,25.43,Month-to-month,,Mailed check,yes,1
9787,CUST107870,11,52.38,Two year,No,Electronic check,yes,1
9788,CUST110378,12,108.6,Month-to-month,No,Mailed check,no,0
9789,CUST106188,35,70.06,Month-to-month,DSL,Mailed check,no,0
9790,CUST100463,23,104.78,Month-to-month,Fiber optic,Credit card,yes,1
9791,CUST107140,8,78.53,Month-to-month,Fiber optic,electronic check,no,0
9792,CUST100435,21,92.86,Month-to-month,Fiber optic,Bank transfer,no,0
9793,CUST103487,39,69.92,One year,Fiber optic,Bank transfer,yes,1
9794,CUST103267,7,37.84,Month-to-month,Fiber optic,Mailed check,no,0
9795,CUST102717,49,30.42,Month-to-month,DSL,Credit card,nan,0
9796,CUST106120,25,66.09,Month-to-month,Fiber optic,Bank transfer,no,0
9797,CUST109718,19,70.06,One year,No,Bank transfer,no,0
9798,CUST102532,23,98.74,Month-to-month,No,Mailed check,yes,1
9799,CUST107889,5,70.06,Month-to-month,No,Credit card,no,0
9800,CUST105043,32,105.01,Month-to-month,,Electronic check,no,0
9801,CUST106842,7,53.15,Two year,DSL,Mailed check,yes,1
9802,CUST107808,34,70.06,Month-to-month,DSL,Credit card,yes,1
9803,CUST105306,15,114.5,Month-to-month,Fiber optic,Credit card,yes,1
9804,CUST101703,57,65.47,month to month,,Electronic check,no,0
9805,CUST101083,0,80.29,Month-to-month,,Electronic check,no,0
9806,CUST104175,20,54.67,Month-to-month,Fiber optic,Mailed check,no,0
9807,CUST110196,12,100.76,One year,DSL,Mailed check,no,0
9808,CUST107260,47,55.09,Two year,No,Credit card,no,0
9809,CUST108139,36,70.06,Two year,Fiber optic,Bank transfer,no,0
9810,CUST100287,21,70.06,Month-to-month,DSL,Credit card,yes,1
9811,CUST104614,23,117.34,One year,Fiber optic,Electronic check,no,0
9812,CUST101520,15,43.77,,Fiber optic,Electronic check,no,0
9813,CUST105781,2,36.34,month to month,DSL,Bank transfer,no,0
9814,CUST108860,10,65.27,Two year,No,Mailed check,yes,1
9815,CUST107120,20,89.91,Month-to-month,DSL,Mailed check,no,0
9816,CUST101843,56,101.13,Month-to-month,DSL,electronic check,no,0
9817,CUST100905,57,70.06,Two year,Fiber optic,Bank transfer,yes,1
9818,CUST106620,10,22.56,Month-to-month,DSL,Credit card,no,0
9819,CUST109182,20,67.5,One year,Fiber optic,Bank transfer,yes,1
9820,CUST105401,16,92.6,Two year,Fiber optic,Mailed check,no,0
9821,CUST102192,70,32.76,Two year,,Mailed check,yes,1
9822,CUST110037,12,46.44,Month-to-month,Fiber optic,Credit card,yes,1
9823,CUST105338,10,90.78,Month-to-month,Fiber optic,Credit card,no,0
9824,CUST103261,17,46.63,One year,Fiber optic,,no,0
9825,CUST106797,20,30.84,Two year,No,Bank transfer,no,0
9826,CUST109266,16,70.06,Month-to-month,Fiber optic,Bank transfer,yes,1
9827,CUST102294,29,36.3,One year,DSL,Electronic check,no,0
9828,CUST107145,8,53.27,Month-to-month,Fiber optic,,yes,1
9829,CUST107531,42,76.37,Month-to-month,DSL,Credit card,yes,1
9830,CUST104218,28,95.3,Two year,No,Mailed check,nan,0
9831,CUST106031,46,80.17,Month-to-month,Fiber optic,Credit card,yes,1
9832,CUST109913,20,89.43,Month-to-month,Fiber optic,Bank transfer,no,0
9833,CUST107291,13,43.65,One year,DSL,Mailed check,no,0
9834,CUST102276,20,33.88,Two year,DSL,Mailed check,no,0
9835,CUST106126,2,35.22,One year,Fiber optic,Mailed check,no,0
9836,CUST109017,40,88.18,Month-to-month,DSL,Electronic check,no,0
9837,CUST103590,44,62.75,Month-to-month,Fiber optic,Mailed check,no,0
9838,CUST103868,34,83.54,Month-to-month,Fiber optic,Credit card,no,0
9839,CUST107861,11,36.01,Month-to-month,Fiber optic,Bank transfer,no,0
9840,CUST108267,23,35.94,Month-to-month,Fiber optic,Bank transfer,no,0
9841,CUST102292,21,70.06,Month-to-month,Fiber optic,Mailed check,no,0
9842,CUST105265,12,117.77,Month-to-month,DSL,Bank transfer,no,0
9843,CUST108518,25,59.22,Month-to-month,Fiber optic,Bank transfer,no,0
9844,CUST104222,22,90.26,Month-to-month,DSL,Electronic check,no,0
9845,CUST109083,34,93.2,Month-to-month,DSL,,yes,1
9846,CUST110979,11,22.98,Month-to-month,DSL,Electronic check,no,0
9847,CUST106365,25,72.6,Month-to-month,No,Electronic check,no,0
9848,CUST106217,42,21.71,One year,Fiber optic,Bank transfer,no,0
9849,CUST101973,41,80.98,Month-to-month,Fiber optic,Mailed check,yes,1
9850,CUST108469,17,70.06,Month-to-month,Fiber optic,Mailed check,no,0
9851,CUST106984,12,119.23,month to month,Fiber optic,Mailed check,yes,1
9852,CUST110215,17,67.34,Two year,No,Mailed check,no,0
9853,CUST109960,15,111.66,Month-to-month,DSL,Bank transfer,no,0
9854,CUST110704,37,23.28,,,Credit card,no,0
9855,CUST108443,19,41.06,Two year,DSL,Mailed check,no,0
9856,CUST107452,20,70.06,One year,Fiber optic,Electronic check,no,0
9857,CUST108294,3,109.59,One year,Fiber optic,Electronic check,no,0
9858,CUST109168,9,87.99,Month-to-month,Fiber optic,Electronic check,no,0
9859,CUST102307,24,34.53,Month-to-month,Fiber optic,Mailed check,yes,1
9860,CUST110075,42,70.57,Month-to-month,No,Credit card,no,0
9861,CUST100210,25,68.17,Month-to-month,Fiber optic,Credit card,yes,1
9862,CUST106708,44,22.07,Month-to-month,Fiber optic,Credit card,no,0
9863,CUST110768,24,44.55,One year,No,Electronic check,yes,1
9864,CUST101486,2,33.39,Two year,DSL,Mailed check,no,0
9865,CUST102787,35,78.85,Month-to-month,DSL,Bank transfer,no,0
9866,CUST107672,16,36.85,,Fiber optic,Electronic check,yes,1
9867,CUST105569,20,110.33,Month-to-month,DSL,Mailed check,no,0
9868,CUST110480,18,30.27,month to month,Fiber optic,Electronic check,no,0
9869,CUST103920,16,94.02,Month-to-month,Fiber optic,Credit card,no,0
9870,CUST108254,14,72.05,One year,Fiber optic,Bank transfer,no,0
9872,CUST106715,4,67.42,One year,Fiber optic,Credit card,yes,1
9873,CUST101734,20,110.37,Month-to-month,DSL,Bank transfer,no,0
9874,CUST103230,12,77.96,Month-to-month,No,,yes,1
9875,CUST104272,8,33.89,Month-to-month,,Bank transfer,yes,1
9876,CUST110779,67,70.51,Month-to-month,No,Mailed check,yes,1
9877,CUST101307,42,70.06,Month-to-month,,Credit card,yes,1
9878,CUST109088,52,83.43,,DSL,Electronic check,no,0
9879,CUST102401,26,70.06,Month-to-month,Fiber optic,electronic check,no,0
9880,CUST109977,61,29.85,One year,Fiber optic,Mailed check,no,0
9881,CUST107810,36,52.55,Month-to-month,,Bank transfer,yes,1
9882,CUST104729,65,102.18,One year,DSL,Credit card,no,0
9883,CUST107197,13,71.74,Two year,DSL,Credit card,no,0
9884,CUST107284,33,83.92,One year,Fiber optic,electronic check,no,0
9885,CUST109259,15,100.46,Month-to-month,DSL,Electronic check,no,0
9886,CUST110272,48,32.53,Month-to-month,DSL,Credit card,nan,0
9887,CUST108446,45,84.54,One year,No,Electronic check,no,0
9888,CUST101007,23,83.81,One year,Fiber optic,Mailed check,no,0
9889,CUST105188,14,52.74,Month-to-month,Fiber optic,Electronic check,no,0
9890,CUST106115,7,58.59,Two year,No,Bank transfer,no,0
9891,CUST106609,20,104.07,Month-to-month,Fiber optic,Bank transfer,nan,0
9892,CUST103902,21,110.68,Month-to-month,Fiber optic,Bank transfer,yes,1
9893,CUST100978,17,99.35,One year,Fiber optic,Credit card,no,0
9894,CUST100827,9,70.06,One year,DSL,Credit card,no,0
9895,CUST103682,54,21.99,Month-to-month,Fiber optic,Electronic check,no,0
9896,CUST108010,13,118.83,Month-to-month,DSL,Bank transfer,yes,1
9897,CUST107213,23,67.72,Month-to-month,DSL,Credit card,no,0
9898,CUST108065,3,110.76,Two year,Fiber optic,Electronic check,no,0
9899,CUST109503,21,106.37,Two year,Fiber optic,Credit card,nan,0
9900,CUST105608,65,26.34,Two year,Fiber optic,Mailed check,no,0
9901,CUST104624,19,26.06,Month-to-month,Fiber optic,Credit card,no,0
9902,CUST109661,1,106.69,Month-to-month,Fiber optic,Mailed check,no,0
9903,CUST104502,18,77.79,Month-to-month,DSL,Mailed check,no,0
9904,CUST104191,13,109.63,Two year,Fiber optic,Electronic check,no,0
9905,CUST107616,20,94.88,Month-to-month,DSL,Mailed check,no,0
9906,CUST102441,20,42.62,Month-to-month,No,Bank transfer,yes,1
9907,CUST107474,19,31.61,Month-to-month,DSL,,no,0
9908,CUST100060,5,86.98,Two year,DSL,Credit card,no,0
9909,CUST103976,6,77.22,One year,No,electronic check,no,0
9910,CUST106839,25,70.06,Month-to-month,No,Electronic check,yes,1
9911,CUST103605,14,30.78,Month-to-month,DSL,Credit card,yes,1
9912,CUST110209,0,26.56,One year,Fiber optic,Credit card,no,0
9913,CUST101210,23,70.06,,DSL,Mailed check,no,0
9914,CUST106512,15,32.33,Month-to-month,Fiber optic,Electronic check,no,0
9915,CUST105390,26,76.13,Month-to-month,Fiber optic,electronic check,no,0
9916,CUST108210,20,43.94,Month-to-month,DSL,,no,0
9917,CUST105381,7,41.51,Month-to-month,Fiber optic,Bank transfer,no,0
9918,CUST107533,8,52.87,Month-to-month,DSL,Mailed check,no,0
9919,CUST108669,67,38.68,Month-to-month,No,Credit card,no,0
9920,CUST104510,22,67.52,One year,Fiber optic,Electronic check,no,0
9921,CUST109231,23,34.54,Month-to-month,Fiber optic,Bank transfer,no,0
9922,CUST103263,18,103.35,Two year,Fiber optic,,yes,1
9924,CUST103765,5,32.59,Month-to-month,Fiber optic,Bank transfer,no,0
9925,CUST100812,28,87.35,,Fiber optic,Mailed check,yes,1
9926,CUST109505,49,85.82,Two year,DSL,electronic check,no,0
9927,CUST108429,20,82.03,Month-to-month,No,Mailed check,no,0
9928,CUST107405,17,70.06,Month-to-month,Fiber optic,Electronic check,no,0
9929,CUST107843,35,88.16,Month-to-month,Fiber optic,Bank transfer,yes,1
9930,CUST100548,48,44.52,One year,Fiber optic,Mailed check,no,0
9931,CUST105430,19,33.19,Month-to-month,DSL,Credit card,no,0
9932,CUST101735,20,95.45,One year,Fiber optic,Electronic check,no,0
9933,CUST106052,9,70.06,Month-to-month,Fiber optic,Electronic check,no,0
9934,CUST106929,27,32.25,Two year,Fiber optic,Electronic check,no,0
9935,CUST101536,24,90.64,Two year,Fiber optic,Credit card,no,0
9936,CUST105088,6,57.63,Month-to-month,No,Electronic check,no,0
9938,CUST110583,51,50.28,Month-to-month,Fiber optic,Electronic check,no,0
9939,CUST108395,27,60.83,One year,DSL,Bank transfer,no,0
9940,CUST100951,8,118.56,One year,DSL,Bank transfer,no,0
9941,CUST108257,56,70.06,Two year,DSL,Electronic check,no,0
9942,CUST110667,20,100.32,Month-to-month,DSL,Mailed check,no,0
9943,CUST109042,33,42.22,Month-to-month,DSL,Bank transfer,no,0
9944,CUST101544,16,85.12,month to month,Fiber optic,Bank transfer,yes,1
9945,CUST106048,42,45.27,Month-to-month,No,Credit card,no,0
9946,CUST104361,47,94.24,Month-to-month,DSL,Bank transfer,no,0
9947,CUST105902,7,25.37,Two year,,Credit card,yes,1
9948,CUST100171,11,45.78,Month-to-month,DSL,Bank transfer,yes,1
9949,CUST110511,21,24.13,Month-to-month,No,Mailed check,yes,1
9950,CUST100482,28,110.96,One year,DSL,Electronic check,no,0
9951,CUST102657,9,47.42,Two year,DSL,Credit card,no,0
9952,CUST107983,16,113.28,One year,Fiber optic,Bank transfer,no,0
9953,CUST102494,25,105.74,One year,No,Mailed check,no,0
9954,CUST106591,92,61.45,Month-to-month,Fiber optic,Electronic check,no,0
9955,CUST106482,33,60.14,Month-to-month,DSL,Mailed check,no,0
9956,CUST107734,13,21.22,Month-to-month,,Electronic check,yes,1
9957,CUST104289,43,24.76,Month-to-month,DSL,Credit card,yes,1
9958,CUST101168,26,34.27,Month-to-month,No,electronic check,no,0
9959,CUST103525,21,54.89,One year,Fiber optic,Credit card,no,0
9960,CUST107476,4,44.6,month to month,DSL,Electronic check,no,0
9961,CUST110679,20,70.06,One year,Fiber optic,Electronic check,no,0
9962,CUST108876,27,68.71,Two year,,Electronic check,nan,0
9963,CUST100223,12,101.53,One year,No,Bank transfer,no,0
9964,CUST107965,6,57.83,One year,No,Credit card,yes,1
9965,CUST109920,45,31.7,Two year,No,Mailed check,yes,1
9966,CUST100191,34,39.39,Month-to-month,,,no,0
9967,CUST110879,21,34.22,One year,Fiber optic,Credit card,no,0
9968,CUST103970,27,65.29,,Fiber optic,Mailed check,no,0
9969,CUST101531,13,96.23,Month-to-month,Fiber optic,Credit card,no,0
9970,CUST107812,15,45.67,month to month,DSL,Bank transfer,no,0
9971,CUST110954,20,69.27,Two year,No,Credit card,no,0
9972,CUST110969,20,91.21,Two year,No,Bank transfer,yes,1
9973,CUST107134,32,57.59,Month-to-month,Fiber optic,Mailed check,no,0
9974,CUST109838,16,70.06,Month-to-month,DSL,Electronic check,no,0
9975,CUST105596,7,9999.0,Two year,Fiber optic,Credit card,nan,0
9976,CUST101549,7,91.48,,No,Credit card,no,0
9977,CUST109857,20,110.44,Month-to-month,Fiber optic,Mailed check,no,0
9978,CUST109714,42,84.0,One year,No,Mailed check,yes,1
9979,CUST102047,51,70.06,Month-to-month,No,Bank transfer,yes,1
9980,CUST103055,9,59.23,One year,Fiber optic,,no,0
9981,CUST110014,37,81.23,Two year,Fiber optic,Electronic check,yes,1
9982,CUST100980,43,100.11,Month-to-month,Fiber optic,Credit card,no,0
9983,CUST104353,25,70.06,One year,Fiber optic,Electronic check,no,0
9984,CUST108854,20,87.78,Month-to-month,Fiber optic,Electronic check,no,0
9985,CUST103589,20,54.58,Two year,,Electronic check,no,0
9986,CUST101814,44,70.06,Month-to-month,Fiber optic,,no,0
9987,CUST100017,15,103.6,Month-to-month,Fiber optic,Bank transfer,no,0
9988,CUST101829,42,51.24,Month-to-month,Fiber optic,Electronic check,no,0
9989,CUST102889,38,54.2,Two year,DSL,Bank transfer,no,0
9990,CUST105209,11,70.06,One year,DSL,Credit card,no,0
9991,CUST107789,33,70.06,One year,DSL,Bank transfer,no,0
9992,CUST107290,20,32.52,Month-to-month,DSL,,yes,1
9993,CUST110270,35,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
9994,CUST100377,20,90.97,Month-to-month,DSL,Credit card,yes,1
9995,CUST107516,31,100.43,Two year,Fiber optic,Bank transfer,no,0
9996,CUST106759,16,49.56,Two year,No,Bank transfer,no,0
9997,CUST109705,48,57.72,Month-to-month,DSL,Electronic check,no,0
9998,CUST110998,7,23.83,Month-to-month,DSL,Electronic check,no,0
9999,CUST110692,17,104.04,One year,DSL,Electronic check,no,0
10000,CUST102656,32,74.4,One year,Fiber optic,Mailed check,yes,1
10001,CUST100774,3,21.35,Two year,DSL,Bank transfer,no,0
10002,CUST104129,16,32.23,One year,Fiber optic,Bank transfer,no,0
10004,CUST102370,16,21.97,Month-to-month,No,Mailed check,yes,1
10005,CUST103286,10,68.45,Two year,Fiber optic,,no,0
10006,CUST107292,3,87.8,Two year,Fiber optic,,nan,0
10007,CUST102013,26,102.59,One year,Fiber optic,Electronic check,no,0
10008,CUST103268,31,103.38,Month-to-month,Fiber optic,Bank transfer,no,0
10009,CUST105479,34,52.03,Month-to-month,DSL,Bank transfer,no,0
10010,CUST106831,19,76.9,Month-to-month,Fiber optic,Mailed check,yes,1
10011,CUST102431,29,30.87,Two year,DSL,Bank transfer,no,0
10012,CUST106716,61,117.11,Two year,Fiber optic,Mailed check,yes,1
10013,CUST102142,20,98.88,Month-to-month,DSL,Credit card,no,0
10014,CUST104391,20,51.63,Month-to-month,No,Electronic check,yes,1
10015,CUST109499,18,48.99,Month-to-month,DSL,Electronic check,no,0
10016,CUST105912,46,115.49,Month-to-month,DSL,electronic check,no,0
10017,CUST106285,13,48.89,One year,,Electronic check,no,0
10018,CUST101494,31,70.06,Month-to-month,Fiber optic,Mailed check,yes,1
10019,CUST105740,37,92.62,Month-to-month,Fiber optic,Mailed check,no,0
10020,CUST103851,20,26.45,One year,DSL,Credit card,no,0
10021,CUST109357,12,46.52,One year,,Mailed check,no,0
10022,CUST109154,19,90.29,Month-to-month,Fiber optic,Credit card,no,0
10023,CUST101303,20,70.06,Month-to-month,DSL,Mailed check,no,0
10024,CUST102808,22,70.06,Month-to-month,Fiber optic,Mailed check,no,0
10025,CUST103496,13,75.87,Month-to-month,Fiber optic,Bank transfer,yes,1
10026,CUST101454,7,70.06,One year,DSL,Mailed check,nan,0
10027,CUST107267,31,115.1,Month-to-month,Fiber optic,Bank transfer,no,0
10028,CUST102991,20,36.47,One year,Fiber optic,Electronic check,yes,1
10029,CUST103443,14,107.66,Month-to-month,No,,no,0
10030,CUST110313,7,82.71,Month-to-month,Fiber optic,Mailed check,no,0
10031,CUST107871,15,70.06,Month-to-month,No,Electronic check,nan,0
10032,CUST100549,23,118.86,Month-to-month,DSL,Bank transfer,no,0
10033,CUST109630,39,60.5,Month-to-month,DSL,Mailed check,no,0
10034,CUST101817,20,38.05,Two year,No,,yes,1
10035,CUST108994,20,70.61,Month-to-month,DSL,Credit card,no,0
10036,CUST105145,21,112.93,Month-to-month,No,Bank transfer,no,0
10037,CUST103753,14,66.47,One year,No,Bank transfer,nan,0
10038,CUST109865,4,40.82,Month-to-month,No,Electronic check,no,0
10039,CUST105530,42,39.52,,Fiber optic,Electronic check,no,0
10040,CUST102247,41,90.62,Month-to-month,No,Electronic check,no,0
10041,CUST102410,12,91.19,Month-to-month,Fiber optic,Electronic check,no,0
10042,CUST108424,26,98.38,Month-to-month,DSL,Electronic check,no,0
10043,CUST104239,52,104.33,Month-to-month,DSL,Credit card,no,0
10044,CUST105187,29,80.39,Month-to-month,Fiber optic,Bank transfer,yes,1
10046,CUST101181,29,103.32,One year,DSL,Electronic check,no,0
10047,CUST109892,37,33.5,Month-to-month,No,Mailed check,yes,1
10048,CUST106526,24,67.87,Month-to-month,Fiber optic,Bank transfer,no,0
10049,CUST100158,20,103.76,Month-to-month,Fiber optic,Credit card,yes,1
10050,CUST100991,21,60.85,Month-to-month,DSL,Mailed check,no,0
10051,CUST103257,20,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
10052,CUST110017,20,82.34,Month-to-month,DSL,Mailed check,no,0
10053,CUST103833,47,21.16,Month-to-month,,Bank transfer,no,0
10054,CUST106910,26,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
10055,CUST104914,0,87.66,One year,Fiber optic,Mailed check,yes,1
10056,CUST100179,21,66.32,One year,Fiber optic,electronic check,no,0
10057,CUST100942,54,95.66,Month-to-month,No,Credit card,no,0
10058,CUST110316,28,76.83,One year,No,Credit card,no,0
10059,CUST104076,21,95.38,One year,Fiber optic,Bank transfer,no,0
10060,CUST106999,24,115.41,,DSL,Electronic check,no,0
10061,CUST105568,17,44.77,One year,DSL,Bank transfer,no,0
10062,CUST102104,5,72.32,Month-to-month,DSL,Credit card,no,0
10063,CUST104208,33,45.78,Two year,Fiber optic,Bank transfer,no,0
10064,CUST109525,4,119.92,One year,Fiber optic,Credit card,no,0
10065,CUST108916,14,70.06,Month-to-month,DSL,Credit card,no,0
10066,CUST110176,7,107.26,Month-to-month,Fiber optic,Mailed check,nan,0
10067,CUST108221,55,54.34,Month-to-month,Fiber optic,Bank transfer,yes,1
10068,CUST101658,30,51.12,Two year,,Credit card,no,0
10069,CUST102919,27,35.81,Month-to-month,DSL,Credit card,no,0
10070,CUST108321,44,51.19,Month-to-month,Fiber optic,Electronic check,no,0
10071,CUST105076,24,54.7,One year,DSL,Bank transfer,yes,1
10072,CUST102562,2,46.21,Month-to-month,Fiber optic,Credit card,no,0
10073,CUST110036,9,45.86,Month-to-month,DSL,Bank transfer,no,0
10074,CUST109395,28,70.06,One year,Fiber optic,Bank transfer,yes,1
10075,CUST106905,16,88.61,Month-to-month,DSL,Credit card,no,0
10076,CUST105936,19,70.7,Month-to-month,DSL,Bank transfer,yes,1
10077,CUST102549,51,65.7,Two year,DSL,Credit card,nan,0
10078,CUST100025,22,96.0,Month-to-month,DSL,Mailed check,no,0
10079,CUST108175,5,118.67,Month-to-month,Fiber optic,Bank transfer,nan,0
10080,CUST101339,16,55.03,One year,DSL,Credit card,no,0
10082,CUST106155,38,106.37,Month-to-month,Fiber optic,Mailed check,no,0
10083,CUST102945,3,80.86,Two year,DSL,Credit card,yes,1
10084,CUST108550,10,70.06,Month-to-month,Fiber optic,Electronic check,no,0
10085,CUST101597,1,64.27,Two year,DSL,Bank transfer,no,0
10086,CUST110705,55,70.06,Month-to-month,DSL,Bank transfer,no,0
10087,CUST105397,12,101.05,Two year,No,Mailed check,yes,1
10088,CUST110145,15,9999.0,Month-to-month,Fiber optic,Bank transfer,no,0
10089,CUST102505,20,23.92,Two year,DSL,Electronic check,no,0
10090,CUST100525,0,9999.0,One year,No,Mailed check,no,0
10091,CUST105692,13,70.06,Two year,Fiber optic,Bank transfer,no,0
10092,CUST104216,7,26.59,Two year,,Bank transfer,no,0
10093,CUST105303,23,72.29,Two year,Fiber optic,Electronic check,no,0
10094,CUST106890,18,79.81,,DSL,Electronic check,no,0
10095,CUST107636,14,64.99,Two year,Fiber optic,Electronic check,no,0
10096,CUST108075,17,31.85,Month-to-month,Fiber optic,Electronic check,yes,1
10097,CUST101233,13,115.62,Two year,Fiber optic,Credit card,no,0
10098,CUST105571,31,104.31,Month-to-month,No,Electronic check,no,0
10099,CUST107599,21,59.11,Two year,Fiber optic,Bank transfer,no,0
10100,CUST107500,26,70.12,Month-to-month,Fiber optic,Credit card,no,0
10101,CUST106748,59,112.16,Two year,DSL,Credit card,yes,1
10102,CUST103696,12,86.11,Two year,DSL,Credit card,no,0
10103,CUST108580,44,96.89,Two year,Fiber optic,Mailed check,yes,1
10104,CUST104923,64,70.06,Month-to-month,Fiber optic,Credit card,no,0
10105,CUST106513,19,64.02,Two year,Fiber optic,Mailed check,no,0
10106,CUST100916,21,37.03,One year,Fiber optic,Credit card,no,0
10107,CUST105372,12,110.47,Month-to-month,Fiber optic,Credit card,no,0
10108,CUST103924,2,116.0,Two year,DSL,Electronic check,no,0
10109,CUST102708,30,78.76,One year,Fiber optic,Electronic check,yes,1
10110,CUST107587,28,70.06,Month-to-month,DSL,Mailed check,no,0
10111,CUST106639,19,27.19,Month-to-month,No,Electronic check,no,0
10112,CUST106698,51,22.7,Month-to-month,,Electronic check,yes,1
10113,CUST109730,27,111.51,Two year,No,Electronic check,no,0
10114,CUST108170,8,67.96,One year,Fiber optic,Bank transfer,yes,1
10115,CUST101287,17,65.3,One year,No,Bank transfer,no,0
10116,CUST106290,20,37.66,Month-to-month,Fiber optic,Bank transfer,no,0
10117,CUST103575,20,83.5,Month-to-month,No,Bank transfer,no,0
10118,CUST104416,19,26.76,Two year,DSL,,yes,1
10119,CUST107718,49,76.41,Two year,Fiber optic,Electronic check,no,0
10120,CUST106461,41,89.92,One year,No,Credit card,yes,1
10121,CUST105326,23,113.79,,Fiber optic,Mailed check,no,0
10122,CUST109677,24,81.46,One year,Fiber optic,Bank transfer,no,0
10123,CUST108360,41,56.13,Month-to-month,Fiber optic,Electronic check,yes,1
10124,CUST104913,7,97.86,Month-to-month,Fiber optic,Electronic check,no,0
10125,CUST105738,2,69.47,Two year,DSL,Credit card,no,0
10126,CUST101301,14,85.95,One year,Fiber optic,Credit card,yes,1
10127,CUST105352,20,101.9,Month-to-month,Fiber optic,Bank transfer,no,0
10128,CUST102224,10,33.21,Month-to-month,DSL,Bank transfer,no,0
10129,CUST104925,25,57.7,Month-to-month,No,Mailed check,no,0
10130,CUST109193,14,119.27,One year,DSL,Credit card,no,0
10131,CUST105373,23,34.65,Month-to-month,DSL,Electronic check,yes,1
10132,CUST104759,56,109.62,One year,Fiber optic,Mailed check,no,0
10133,CUST103926,22,26.76,One year,Fiber optic,Bank transfer,yes,1
10134,CUST104480,8,47.55,Month-to-month,No,Bank transfer,no,0
10135,CUST109876,24,57.37,Month-to-month,DSL,Electronic check,yes,1
10136,CUST109546,26,49.24,,Fiber optic,Bank transfer,no,0
10137,CUST101893,27,111.6,Two year,Fiber optic,Electronic check,no,0
10138,CUST109453,46,111.02,Month-to-month,No,Bank transfer,yes,1
10139,CUST106012,41,114.39,Two year,Fiber optic,Electronic check,no,0
10140,CUST104183,9,70.06,Month-to-month,No,Credit card,yes,1
10141,CUST108713,9,101.7,Two year,DSL,Mailed check,no,0
10142,CUST108060,3,22.24,Month-to-month,Fiber optic,Electronic check,no,0
10143,CUST101613,26,59.66,month to month,DSL,Mailed check,yes,1
10144,CUST106714,29,115.92,Two year,Fiber optic,Electronic check,nan,0
10145,CUST105899,20,112.26,Month-to-month,Fiber optic,Electronic check,no,0
10146,CUST109411,10,40.23,One year,No,Electronic check,yes,1
10147,CUST108475,9,36.05,Two year,Fiber optic,,no,0
10148,CUST103128,40,61.31,,No,Bank transfer,no,0
10149,CUST107112,15,102.49,Month-to-month,Fiber optic,Mailed check,yes,1
10150,CUST109458,48,63.12,,DSL,Bank transfer,no,0
10151,CUST105677,0,51.08,One year,Fiber optic,Credit card,no,0
10152,CUST109517,59,31.69,,No,Credit card,no,0
10153,CUST110368,0,76.56,month to month,Fiber optic,Mailed check,no,0
10154,CUST100105,25,35.58,Month-to-month,DSL,Credit card,no,0
10155,CUST101728,28,72.37,Month-to-month,DSL,Mailed check,no,0
10156,CUST108823,20,68.97,Month-to-month,No,Bank transfer,no,0
10157,CUST110436,15,66.84,Two year,Fiber optic,Credit card,no,0
10158,CUST106281,20,49.81,Two year,DSL,Bank transfer,no,0
10159,CUST110616,42,92.96,Month-to-month,No,Bank transfer,no,0
10160,CUST106021,13,23.99,One year,No,,yes,1
10162,CUST104648,50,79.65,Month-to-month,Fiber optic,Credit card,no,0
10163,CUST101748,11,70.06,One year,Fiber optic,Bank transfer,no,0
10164,CUST101271,6,81.65,Two year,Fiber optic,Electronic check,no,0
10165,CUST110651,31,88.99,Two year,Fiber optic,Credit card,no,0
10166,CUST101227,8,109.09,Month-to-month,Fiber optic,Credit card,no,0
10167,CUST102273,57,34.41,Two year,DSL,Mailed check,yes,1
10168,CUST101557,25,67.98,One year,No,Electronic check,yes,1
10169,CUST110861,22,44.82,Two year,No,Bank transfer,no,0
10170,CUST101546,19,104.57,Two year,No,Bank transfer,yes,1
10171,CUST110916,32,68.22,Month-to-month,No,Mailed check,yes,1
10172,CUST105177,31,82.48,One year,,Electronic check,yes,1
10173,CUST105144,8,116.79,month to month,DSL,Mailed check,yes,1
10174,CUST107729,63,100.16,Two year,Fiber optic,Mailed check,yes,1
10175,CUST100580,23,70.06,Month-to-month,DSL,Bank transfer,yes,1
10176,CUST110957,11,69.06,Month-to-month,DSL,Credit card,no,0
10177,CUST101283,4,36.78,,Fiber optic,Mailed check,no,0
10178,CUST101267,20,51.04,One year,Fiber optic,Electronic check,no,0
10179,CUST103114,10,34.82,Month-to-month,Fiber optic,Electronic check,yes,1
10180,CUST100912,21,76.42,Month-to-month,Fiber optic,Electronic check,no,0
10181,CUST103148,25,66.62,One year,No,Credit card,no,0
10182,CUST105487,46,119.77,Month-to-month,Fiber optic,Mailed check,yes,1
10183,CUST103368,12,109.23,Month-to-month,No,Bank transfer,no,0
